t,theta_ideal0,theta_ideal1,theta_ideal2,theta_dot_ideal0,theta_dot_ideal1,theta_dot_ideal2,tau_ideal0,tau_ideal1,tau_ideal2
0.0,-2.7571960135470728,-0.3843965383781136,2.8479813883268053,0.0,0.0,0.0,0.8968633534724342,-0.9080876093113327,3.422519807724122
0.003012048192771082,-2.7574480458493555,-0.3845512852089654,2.8472703783301756,-0.0007475781444698274,-0.0004678672586339334,-0.0021537011490023665,0.895429057586672,-0.9067441325024136,3.4244797608243758
0.006024096385542164,-2.7576974145010986,-0.38470752226543303,2.846552388646786,-0.0014937276257628368,-0.0009368664986252313,-0.004305268657240745,0.8939861770074289,-0.9053924768812145,3.426457158941987
0.009036144578313246,-2.7579465694714123,-0.3848639612506577,2.8458346879102545,-0.002238447181814394,-0.0014069980008118398,-0.0064547075905539,0.8925441659563134,-0.904042097011568,3.428433121812072
0.012048192771084328,-2.758195485620079,-0.38502058935809114,2.8451173419799005,-0.0029817355215693616,-0.0018782620309824244,-0.008602023607332242,0.8911031558057088,-0.90269312339241,3.430407476975578
0.01506024096385541,-2.758444163059228,-0.38517740648990784,2.8444003508495084,-0.0037235913617662602,-0.0023506588583074362,-0.010747222193290263,0.8896631490857003,-0.9013455577358724,3.4323802229596154
0.01807228915662649,-2.758692601643374,-0.3853344126749014,2.8436837139128115,-0.00446401341913141,-0.0028241887518736623,-0.012890308806313356,0.8882241476116102,-0.8999994010395327,3.4343513598585287
0.021084337349397575,-2.7589408012296732,-0.38549160794311366,2.842967430560142,-0.005203000410535589,-0.003298851980613623,-0.015031288879318311,0.8867861531875312,-0.8986546542897035,3.4363208877853713
0.024096385542168655,-2.759188761675267,-0.3856489923245865,2.8422515001838704,-0.005940551052992793,-0.0037746488133047944,-0.017170167820443935,0.8853491676173164,-0.897311318472414,3.438288806857765
0.027108433734939735,-2.7594364828373075,-0.385806565849349,2.8415359221784433,-0.00667666406366143,-0.004251579518569901,-0.019306951013203705,0.8839131927046273,-0.8959693945734597,3.4402551171977933
0.03012048192771082,-2.75968396457296,-0.3859643285474177,2.8408206959403826,-0.007411338159845444,-0.004729644364877233,-0.021441643816637032,0.8824782302529415,-0.8946288835784135,3.442219818931958
0.0331325301204819,-2.7599312067394006,-0.3861222804487956,2.8401058208682644,-0.008144572058995422,-0.0052088436205409445,-0.023574251565458903,0.8810442820655245,-0.8932897864725988,3.444182912191239
0.03614457831325298,-2.7601782091938185,-0.3862804215834732,2.8393912963627224,-0.00887636447870977,-0.005689177553721393,-0.025704779570209193,0.8796113499454529,-0.8919521042411118,3.446144397111038
0.03915662650602406,-2.760424971793414,-0.38643875198142896,2.838677121826424,-0.009606714136735773,-0.006170646432425441,-0.027833233117400036,0.8781794356955807,-0.8906158378687942,3.44810427383123
0.04216867469879515,-2.7606714943954,-0.3865972716726276,2.8379632966640673,-0.010335619750970753,-0.0066532505245067985,-0.029959617469662567,0.8767485411185454,-0.8892809883402374,3.4500625424961493
0.04518072289156623,-2.760917776857,-0.38675598068702044,2.8372498202823713,-0.011063080039463168,-0.007136990097666325,-0.03208393786589265,0.8753186680167633,-0.8879475566397811,3.4520192032545864
0.04819277108433731,-2.7611638190354535,-0.38691487905454935,2.8365366920900623,-0.011789093720413701,-0.007621865419452442,-0.03420619952139524,0.8738898181924175,-0.8866155437515033,3.453974256259803
0.05120481927710839,-2.761409620788008,-0.3870739668051395,2.835823911497876,-0.0125136595121764,-0.00810787675726136,-0.036326407628028114,0.8724619934474708,-0.885284950659234,3.4559277016695122
0.05421686746987947,-2.7616551819719275,-0.38723324396870584,2.835111477918523,-0.013236776133259727,-0.008595024378337519,-0.0384445673543436,0.8710351955836212,-0.8839557783465162,3.457879539645934
0.05722891566265056,-2.761900502444485,-0.38739271057515046,2.834399390766708,-0.013958442302327704,-0.0090833085497739,-0.040560683845730854,0.8696094264023437,-0.8826280277966444,3.459829770355735
0.06024096385542164,-2.762145582062968,-0.3875523666543612,2.833687649459101,-0.014678656738200927,-0.009572729538512358,-0.04267476222455534,0.8681846877048477,-0.8813016999926262,3.461778393970084
0.06325301204819272,-2.7623904206846754,-0.3877122122362153,2.832976253414333,-0.015397418159857736,-0.010063287611344012,-0.04478680759029857,0.8667609812920931,-0.8799767959172023,3.463725410664632
0.0662650602409638,-2.7626350181669213,-0.38787224735057624,2.8322652020529935,-0.016114725286435243,-0.010554983034909614,-0.046896825019696546,0.8653383089647838,-0.8786533165528407,3.4656708206195064
0.06927710843373489,-2.762879374367029,-0.3880324720272952,2.8315544947976052,-0.01683057683723037,-0.011047816075699875,-0.04900481956687625,0.8639166725233435,-0.8773312628817116,3.4676146240193533
0.07228915662650597,-2.763123489142338,-0.3881928862962116,2.83084413107263,-0.017544971531701033,-0.011541787000055887,-0.05111079626349276,0.8624960737679339,-0.8760106358857126,3.46955682105331
0.07530120481927705,-2.7633673623501975,-0.3883534901871508,2.8301341103044537,-0.018257908089467072,-0.012036896074169428,-0.053214760118864064,0.861076514498442,-0.8746914365464538,3.471497411915012
0.07831325301204813,-2.7636109938479745,-0.3885142837299276,2.8294244319213755,-0.018969385230311407,-0.012533143564083454,-0.05531671612010554,0.8596579965144717,-0.8733736658452541,3.4734363968026116
0.0813253012048192,-2.763854383493043,-0.38867526695434207,2.8287150953536004,-0.019679401674181016,-0.013030529735692346,-0.057416669232263066,0.8582405216153408,-0.8720573247631409,3.4753737759187757
0.0843373493975903,-2.764097531142795,-0.38883643989018424,2.8280061000332246,-0.020387956141188088,-0.013529054854742418,-0.059514624398445216,0.8568240916000723,-0.8707424142808375,3.4773095494707067
0.08734939759036138,-2.7643404366546327,-0.38899780256723004,2.8272974453942443,-0.021095047351610954,-0.014028719186832225,-0.06161058653995554,0.855408708267412,-0.8694289353787928,3.479243717670101
0.09036144578313246,-2.764583099885974,-0.38915935501524346,2.826589130872521,-0.021800674025895216,-0.014529522997413034,-0.0637045605564218,0.8539943734157882,-0.8681168890371348,3.4811762807332145
0.09337349397590354,-2.7648255206942487,-0.38932109726397646,2.8258811559057913,-0.0225048348846547,-0.015031466551789163,-0.06579655132592623,0.852581088843337,-0.8668062762357001,3.4831072388808315
0.09638554216867462,-2.7650676989368996,-0.3894830293431679,2.8251735199336503,-0.02320752864867258,-0.015534550115118438,-0.06788656370513384,0.8511688563478852,-0.8654970979540207,3.4850365923382784
0.0993975903614457,-2.7653096344713846,-0.3896451512825463,2.824466222397544,-0.02390875403890232,-0.01603877395241259,-0.06997460252942003,0.8497576777269481,-0.8641893551713232,3.4869643413354368
0.10240963855421678,-2.7655513271551726,-0.3898074631118247,2.8237592627407624,-0.024608509776468765,-0.01654413832853758,-0.07206067261299741,0.8483475547777268,-0.862883048866528,3.488890486106739
0.10542168674698786,-2.7657927768457506,-0.3899699648607067,2.8230526404084335,-0.025306794582669098,-0.017050643508214246,-0.07414477874904209,0.8469384892971162,-0.861578180018258,3.4908150268911604
0.10843373493975894,-2.7660339834006145,-0.3901326565588825,2.8223463548474985,-0.026003607178973858,-0.01755828975601847,-0.0762269257098169,0.8455304830816636,-0.8602747496048028,3.4927379639322824
0.11144578313253004,-2.7662749466772762,-0.39029553823603,2.8216404055067272,-0.02669894628702802,-0.018067077336381774,-0.0783071182467977,0.8441235379276171,-0.8589727586041668,3.494659297478222
0.11445783132530112,-2.7665156665332615,-0.3904586099218159,2.8209347918366907,-0.02739281062865188,-0.01857700651359171,-0.08038536109079482,0.8427176556308823,-0.8576722079940284,3.4965790277816944
0.1174698795180722,-2.7667561428261105,-0.3906218716458931,2.8202295132897577,-0.028085198925842155,-0.019088077551792263,-0.08246165895207552,0.8413128379870285,-0.856373098751749,3.498497155100006
0.12048192771084328,-2.7669963754133757,-0.39078532343790373,2.819524569320092,-0.02877610990077291,-0.019600290714984352,-0.08453601652048622,0.8399090867912998,-0.8550754318543861,3.5004136796950456
0.12349397590361436,-2.7672363641526254,-0.390948965327478,2.818819959383638,-0.02946554227579656,-0.020113646267026265,-0.08660843846557228,0.8385064038385975,-0.8537792082786786,3.5023286018332986
0.12650602409638545,-2.7674761089014406,-0.39111279734423277,2.8181156829381138,-0.030153494773444867,-0.02062814447163404,-0.08867892943669779,0.8371047909234828,-0.8524844290010508,3.5042419217858645
0.12951807228915652,-2.7677156095174174,-0.3912768195177738,2.817411739443002,-0.030839966116429925,-0.021143785592382024,-0.09074749406316424,0.8357042498401682,-0.8511910949976066,3.506153639828455
0.1325301204819276,-2.767954865858166,-0.39144103187769463,2.8167081283595428,-0.031524955027645074,-0.021660569892703332,-0.09281413695432865,0.8343047823825209,-0.8498992072441344,3.5080637562413974
0.13554216867469868,-2.7681938777813104,-0.3916054344535769,2.8160048491507244,-0.032208460230165936,-0.02217849763589022,-0.09487886269972064,0.8329063903440539,-0.8486087667161036,3.509972271309656
0.13855421686746977,-2.7684326451444896,-0.3917700272749902,2.815301901281277,-0.03289048044725133,-0.02269756908509459,-0.09694167586915867,0.8315090755179346,-0.8473197743886699,3.5118791853228166
0.14156626506024084,-2.768671167805357,-0.39193481037149214,2.814599284217662,-0.03357101440234426,-0.023217784503328544,-0.09900258101286567,0.830112839696967,-0.8460322312366673,3.513784498575113
0.14457831325301193,-2.7689094456215804,-0.3920997837726292,2.813896997428068,-0.03425006081907282,-0.023739144153464814,-0.10106158266158351,0.8287176846736047,-0.844746138234615,3.515688211365426
0.14759036144578302,-2.769147478450841,-0.3922649475079343,2.8131950403823915,-0.03492761842125122,-0.024261648298237164,-0.10311868532668629,0.8273236122399296,-0.8434614963567064,3.517590323997303
0.1506024096385541,-2.769385266150838,-0.3924303016069308,2.8124934125522496,-0.03560368593288061,-0.024785297200241044,-0.105173893500295,0.8259306241876748,-0.8421783065768306,3.5194908367789313
0.15361445783132519,-2.769622808579281,-0.3925958460991281,2.811792113410949,-0.0362782620781502,-0.025310091121933935,-0.10722721165538775,0.8245387223081961,-0.840896569868544,3.5213897500231974
0.15662650602409625,-2.7698601055938967,-0.3927615810140255,2.811091142433493,-0.03695134558143791,-0.025836030325635976,-0.10927864424591237,0.823147908392485,-0.8396162872050905,3.52328706404765
0.15963855421686735,-2.770097157052428,-0.3929275063811095,2.810390499096567,-0.03762293516731164,-0.02636311507353034,-0.11132819570689695,0.821758184231166,-0.8383374595593984,3.5251827791745325
0.1626506024096384,-2.7703339628126304,-0.39309362222985555,2.8096901828785374,-0.03829302956052987,-0.026891345627663852,-0.11337587045455973,0.8203695516144922,-0.8370600879040812,3.5270768957307745
0.1656626506024095,-2.7705705227322746,-0.3932599285897278,2.808990193259434,-0.038961627486042816,-0.027420722249947453,-0.11542167288641766,0.8189820123323416,-0.8357841732114305,3.5289694140480248
0.1686746987951806,-2.770806836669147,-0.3934264254901767,2.8082905297209546,-0.039628727668993224,-0.027951245202156652,-0.11746560738139614,0.8175955681742251,-0.8345097164534332,3.5308603344626173
0.17168674698795167,-2.771042904481049,-0.39359311296064337,2.80759119174644,-0.04029432883471724,-0.028482914745932234,-0.11950767829993421,0.8162102209292619,-0.8332367186017452,3.532749657315633
0.17469879518072276,-2.7712787260257974,-0.3937599910305565,2.8068921788208843,-0.04095842970874541,-0.029015731142780624,-0.12154788998409387,0.8148259723862042,-0.8319651806277211,3.53463738295287
0.17771084337349383,-2.7715143011612238,-0.3939270597293336,2.806193490430918,-0.04162102901680355,-0.029549694654074418,-0.12358624675766498,0.8134428243334263,-0.8306951035024038,3.5365235117248535
0.18072289156626492,-2.771749629745176,-0.39409431908638015,2.805495126064802,-0.042282125484813575,-0.03008480554105307,-0.1256227529262707,0.8120607785589159,-0.8294264881965188,3.538408043986864
0.183734939759036,-2.7719847116355147,-0.3942617691310901,2.804797085212419,-0.04294171783889446,-0.03062106406482325,-0.12765741277747214,0.8106798368502819,-0.8281593356804862,3.5402909800989257
0.18674698795180708,-2.7722195466901187,-0.39442940989284647,2.8040993673652643,-0.04359980480536305,-0.031158470486359537,-0.12969023058087198,0.8093000009947424,-0.8268936469244088,3.542172320425844
0.18975903614457815,-2.7724541347668827,-0.39459724140102104,2.8034019720164474,-0.04425638511073496,-0.03169702506650495,-0.13172121058821845,0.8079212727791417,-0.8256294228980939,3.5440520653371714
0.19277108433734924,-2.7726884757237125,-0.3947652636849732,2.8027048986606777,-0.0449114574817256,-0.032236728065971235,-0.13375035703350766,0.8065436539899409,-0.824366664571043,3.5459302152072416
0.19578313253012034,-2.772922569418535,-0.394933476774052,2.8020081467942504,-0.0455650206452507,-0.03277757974533993,-0.13577767413308384,0.8051671464131986,-0.8231053729124408,3.547806770415196
0.1987951807228914,-2.7731564157092885,-0.39510188069759455,2.8013117159150562,-0.046217073328427435,-0.03331958036506251,-0.13780316608574275,0.8037917518346059,-0.8218455488911884,3.549681731344946
0.2018072289156625,-2.77339001445393,-0.3952704754849272,2.8006156055225553,-0.046867614258575274,-0.03386273018546116,-0.13982683707282983,0.8024174720394479,-0.8205871934758677,3.5515550983852355
0.20481927710843356,-2.7736233655104305,-0.395439261165365,2.7999198151177893,-0.047516642163216626,-0.03440702946672929,-0.14184869125834196,0.8010443088126401,-0.8193303076347817,3.5534268719295965
0.20783132530120466,-2.7738564687367786,-0.3956082377682111,2.7992243442033535,-0.04816415577007791,-0.0349524784689321,-0.14386873278902396,0.7996722639386901,-0.818074892335918,3.5552970523764125
0.21084337349397572,-2.7740893239909763,-0.39577740532275874,2.7985291922834072,-0.04881015380709025,-0.03549907745200718,-0.14588696579446928,0.7983013392017309,-0.8168209485469857,3.5571656401288743
0.21385542168674682,-2.7743219311310425,-0.39594676385828853,2.797834358863659,-0.04945463500239041,-0.036046826675765115,-0.1479033943872165,0.7969315363855014,-0.8155684772353995,3.5590326355950315
0.21686746987951788,-2.774554290015015,-0.3961163134040724,2.7971398434513572,-0.050097598084321536,-0.03659572639989016,-0.1499180226628459,0.7955628572733475,-0.814317479368279,3.5608980391877822
0.21987951807228898,-2.774786400500942,-0.39628605398936756,2.7964456455552904,-0.05073904178143398,-0.03714577688394056,-0.1519308547000767,0.7941953036482311,-0.8130679559124641,3.5627618513248813
0.22289156626506007,-2.7750182624468933,-0.39645598564342355,2.79575176468577,-0.05137896482248615,-0.037696978387349506,-0.15394189456086146,0.7928288772927153,-0.8118199078345049,3.564624072428964
0.22590361445783114,-2.7752498757109514,-0.39662610839547763,2.7950582003546334,-0.05201736593644536,-0.03824933116942553,-0.15595114629048226,0.7914635799889793,-0.8105733361006742,3.566484702927538
0.22891566265060223,-2.7754812401512177,-0.39679642227475576,2.7943649520752323,-0.05265424385248856,-0.038802835489353205,-0.1579586139176446,0.7900994135188114,-0.8093282416769642,3.5683437432530054
0.2319277108433733,-2.7757123556258065,-0.3969669273104732,2.79367201936243,-0.05328959730000311,-0.03935749160619365,-0.15996430145457094,0.7887363796636156,-0.8080846255291015,3.57020119384266
0.2349397590361444,-2.7759432219928524,-0.3971376235318358,2.7929794017325844,-0.05392342500858767,-0.039913299778885386,-0.1619682128970936,0.787374480204395,-0.8068424886225251,3.5720570551387216
0.23795180722891546,-2.776173839110503,-0.3973085109680361,2.792287098703553,-0.054555725708053004,-0.04047026026624465,-0.16397035222474732,0.7860137169217726,-0.805601831922415,3.5739113275883154
0.24096385542168655,-2.776404206836925,-0.39747958964825747,2.791595109794679,-0.05518649812842267,-0.04102837332696629,-0.16597072340086153,0.7846540915959802,-0.8043626563936841,3.5757640116435017
0.24397590361445765,-2.776634325030299,-0.3976508596016721,2.7909034345267907,-0.05581574099993379,-0.04158763921962433,-0.167969330372651,0.7832956060068661,-0.8031249630009849,3.5776151077612726
0.2469879518072287,-2.7768641935488256,-0.3978223208574416,2.79021207242218,-0.05644345305303783,-0.0421480582026725,-0.16996617707130487,0.7819382619338742,-0.8018887527086959,3.5794646164035973
0.2499999999999998,-2.7770938122507185,-0.39799397344471665,2.78952102300462,-0.05706963301840153,-0.04270963053444507,-0.1719612674120806,0.7805820611560851,-0.8006540264809607,3.581312538037371
0.2530120481927709,-2.7773231809942107,-0.39816581739263723,2.788830285799337,-0.05769427962690744,-0.043272356473157386,-0.17395460529438894,0.7792270054521796,-0.7994207852816602,3.5831588731344817
0.25602409638554197,-2.777552299637551,-0.39833785273033406,2.7881398603330148,-0.05831739160965485,-0.0438362362769066,-0.17594619460188549,0.7778730966004581,-0.7981890300744289,3.5850036221717874
0.25903614457831303,-2.777781168039005,-0.3985100794869254,2.7874497461337837,-0.05893896769796036,-0.04440127020367219,-0.17793603920255716,0.7765203363788352,-0.7969587618226561,3.5868467856311423
0.2620481927710841,-2.7780097860568542,-0.39868249769152,2.7867599427312157,-0.05955900662335882,-0.04496745851131678,-0.17992414294881054,0.7751687265648413,-0.7957299814894893,3.5886883639994056
0.2650602409638552,-2.7782381535494,-0.39885510737321606,2.786070449656318,-0.060177507117603925,-0.04553480145758683,-0.1819105096775587,0.7738182689356291,-0.7945026900378431,3.5905283577684433
0.2680722891566263,-2.778466270374957,-0.3990279085611004,2.7853812664415316,-0.06079446791266902,-0.046103299300113136,-0.18389514321030792,0.7724689652679737,-0.7932768884304015,3.592366767435139
0.27108433734939735,-2.7786941363918602,-0.3992009012842519,2.7846923926207103,-0.06140988774074781,-0.04667295229641173,-0.18587804735324182,0.7711208173382599,-0.7920525776296113,3.594203593501429
0.2740963855421685,-2.7789217514584585,-0.3993740855717365,2.78400382772913,-0.06202376533425513,-0.04724376070388436,-0.18785922589730827,0.7697738269225036,-0.7908297585977017,3.5960388364742815
0.27710843373493954,-2.7791491154331207,-0.39954746145261044,2.7833155713034783,-0.0626360994258274,-0.047815724779819324,-0.1898386826183043,0.7684279957963489,-0.7896084322966888,3.597872496865712
0.2801204819277106,-2.7793762281742316,-0.3997210289559212,2.7826276228818436,-0.06324688874832388,-0.048388844781392236,-0.19181642127695842,0.7670833257350593,-0.788388599688366,3.59970457519281
0.2831325301204817,-2.779603089540193,-0.39989478811070356,2.781939982003708,-0.06385613203482675,-0.048963120965666476,-0.19379244561901432,0.7657398185135211,-0.7871702617343125,3.601535071977757
0.2861445783132528,-2.7798296993894245,-0.4000687389459854,2.78125264820995,-0.06446382801864228,-0.04953855358959423,-0.19576675937531593,0.7643974759062591,-0.7859534193959105,3.603363987747802
0.28915662650602386,-2.780056057580363,-0.400242881490781,2.780565621042832,-0.0650699754333013,-0.05011514291001683,-0.1977393662618876,0.7630562996874263,-0.7847380736343416,3.6051913230352954
0.29216867469879493,-2.780282163971462,-0.40041721577409617,2.779878900045992,-0.06567457301255984,-0.050692889183665706,-0.19971026998001604,0.7617162916308056,-0.7835242254105828,3.6070170783777145
0.29518072289156605,-2.7805080184211945,-0.4005917418249274,2.779192484764446,-0.06627761949040012,-0.05127179266716323,-0.20167947421633367,0.7603774535098209,-0.7823118756854315,3.6088412543176367
0.2981927710843371,-2.7807336207880473,-0.40076645967225955,2.7785063747445697,-0.06687911360103078,-0.05185185361702312,-0.2036469826428962,0.7590397870975244,-0.7811010254194887,3.6106638514027924
0.3012048192771082,-2.7809589709305302,-0.4009413693450692,2.777820569534106,-0.06747905407888793,-0.0524330722896515,-0.205612798917266,0.757703294166619,-0.7798916755731841,3.6124848701860444
0.30421686746987925,-2.781184068707166,-0.4011164708723216,2.777135068682149,-0.06807743965863564,-0.05301544894134727,-0.20757692668258962,0.7563679764894429,-0.7786838271067686,3.6143043112254127
0.30722891566265037,-2.7814089139764953,-0.40129176428297253,2.7764498717391435,-0.06867426907516658,-0.05359898382830328,-0.20953936956767788,0.7550338358379841,-0.777477480980326,3.616122175084084
0.31024096385542144,-2.78163350659708,-0.4014672496059686,2.7757649782568734,-0.0692695410636028,-0.054183677206606745,-0.21150013118708377,0.7537008739838644,-0.7762726381537657,3.6179384623304287
0.3132530120481925,-2.7818578464274966,-0.4016429268702455,2.7750803877884587,-0.06986325435929626,-0.0547695293322401,-0.21345921514118063,0.752369092698365,-0.7750692995868461,3.619753173538015
0.3162650602409636,-2.782081933326341,-0.4018187961047308,2.7743960998883583,-0.07045540769782961,-0.05535654046108192,-0.21541662501624217,0.7510384937524238,-0.773867466239178,3.621566309285591
0.3192771084337347,-2.7823057671522244,-0.40199485733834006,2.773712114112347,-0.07104599981501646,-0.05594471084890727,-0.21737236438451468,0.749709078916621,-0.7726671390702111,3.6233778701571446
0.32228915662650576,-2.78252934776378,-0.40217111059998123,2.7730284300175256,-0.07163502944690263,-0.05653404075138911,-0.21932643680429906,0.7483808499612074,-0.771468319039269,3.6251878567418627
0.3253012048192768,-2.7827526750196547,-0.4023475559185521,2.772345047162305,-0.07222249532976617,-0.05712453042409846,-0.2212788458200225,0.7470538086560846,-0.7702710071055278,3.626996269634195
0.32831325301204795,-2.7829757487785174,-0.4025241933229404,2.7716619651064027,-0.07280839620011839,-0.05771618012250547,-0.22322959496231629,0.7457279567708215,-0.7690752042280387,3.628803109433828
0.331325301204819,-2.783198568899052,-0.40270102284202514,2.770979183410839,-0.07339273079470421,-0.05830899010198023,-0.22517868774808966,0.744403296074648,-0.7678809113657241,3.6306083767457205
0.3343373493975901,-2.783421135239962,-0.40287804450467446,2.7702967016379376,-0.07397549785050293,-0.058902960617793425,-0.22712612768060755,0.7430798283364818,-0.7666881294774068,3.632412072180077
0.3373493975903612,-2.7836434476599683,-0.40305525833974887,2.7696145193513004,-0.07455669610472875,-0.0594980919251173,-0.22907191824955886,0.7417575553248885,-0.7654968595217733,3.634214196352429
0.34036144578313227,-2.7838655060178104,-0.4032326643760986,2.7689326361158235,-0.07513632429483141,-0.06009438427902622,-0.23101606293113564,0.740436478808129,-0.7643071024574247,3.636014749883576
0.34337349397590333,-2.7840873101722465,-0.40341026264256485,2.7682510514976832,-0.07571438115849687,-0.06069183793449783,-0.23295856518810382,0.7391166005541411,-0.7631188592428626,3.637813733399635
0.3463855421686744,-2.784308859982051,-0.4035880531679783,2.767569765064322,-0.07629086543364753,-0.061290453146413404,-0.23489942846987466,0.7377979223305365,-0.7619321308364841,3.6396111475320563
0.3493975903614455,-2.784530155306021,-0.40376603598116323,2.7668887763844583,-0.07686577585844333,-0.06189023016955923,-0.23683865621258005,0.7364804459046242,-0.7607469181966168,3.64140699291761
0.3524096385542166,-2.784751196002966,-0.4039442111109306,2.766208085028067,-0.07743911117128176,-0.06249116925862674,-0.2387762518391402,0.7351641730433955,-0.7595632222814976,3.6432012701984333
0.35542168674698765,-2.784971981931719,-0.4041225785860869,2.7655276905663904,-0.07801087011079899,-0.0630932706682141,-0.24071221875934015,0.7338491055135491,-0.7583810440493086,3.644993980021995
0.3584337349397587,-2.785192512951129,-0.40430113843542603,2.764847592571911,-0.07858105141587014,-0.0636965346528264,-0.2426465603698945,0.7325352450814653,-0.7572003844581494,3.6467851230411696
0.36144578313252984,-2.7854127889200644,-0.40447989068773404,2.764167790618369,-0.07914965382560962,-0.06430096146687689,-0.24457928005452317,0.7312225935132436,-0.7560212444660794,3.6485746999141884
0.3644578313253009,-2.78563280969741,-0.40465883537178815,2.763488284280737,-0.07971667607937212,-0.06490655136468755,-0.24651038118401675,0.7299111525746761,-0.7548436250310959,3.6503627113047026
0.367469879518072,-2.7858525751420737,-0.4048379725163571,2.762809073135231,-0.08028211691675295,-0.06551330460049028,-0.24843986711630994,0.7286009240312752,-0.7536675271111631,3.6521491578817518
